STAROST,POSAO,BRACNO_STANJE,OBRAZOVANJE,SREDNJE_GOD_STANJE_EUR,STAMBENI_KREDIT,LICNI_KREDIT,KONTAKT,DUZINA_RAZGOVORA_SEC,BROJ_RAZGOVORA,OROCENA_STEDNJA
31,manuelni_poslovi,u_braku,osnevne,2,da,da,mobilni,112,1,ne
28,manuelni_poslovi,samac,srednje,4229,da,da,mobilni,205,2,ne
27,usluge,u_braku,srednje,54,da,ne,mobilni,97,1,ne
22,student,samac,nepoznato,549,ne,ne,mobilni,154,1,ne
35,manuelni_poslovi,u_braku,osnevne,298,da,ne,mobilni,135,2,ne
69,retired,u_braku,osnevne,579,ne,ne,mobilni,230,1,ne
37,preduzetnik,samac,visoko,1467,da,da,mobilni,349,1,ne
45,admin.,samac,srednje,0,da,ne,mobilni,38,1,ne
47,rukovodstvo,u_braku,visoko,109,da,ne,mobilni,268,1,ne
52,rukovodstvo,u_braku,visoko,-11,da,ne,mobilni,94,4,ne
33,usluge,u_braku,srednje,90,da,ne,mobilni,263,2,ne
60,manuelni_poslovi,u_braku,osnevne,493,ne,ne,mobilni,671,4,da
33,rukovodstvo,razveden(a),srednje,1897,da,da,nepoznato,197,1,ne
44,admin.,u_braku,srednje,2403,da,ne,mobilni,180,2,ne
38,preduzetnik,u_braku,srednje,868,ne,ne,mobilni,452,2,ne
54,preduzetnik,u_braku,srednje,653,da,ne,nepoznato,352,1,ne
32,nezaposlen,razveden(a),osnevne,0,ne,ne,mobilni,175,4,ne
33,tehnicar,u_braku,srednje,0,da,da,mobilni,163,2,ne
55,usluge,razveden(a),srednje,218,da,ne,nepoznato,200,2,ne
51,manuelni_poslovi,u_braku,osnevne,5050,ne,da,nepoznato,75,7,ne
48,manuelni_poslovi,u_braku,srednje,741,da,ne,mobilni,227,1,ne
37,usluge,samac,srednje,1050,da,ne,mobilni,586,3,ne
33,usluge,samac,srednje,-56,ne,da,mobilni,119,5,ne
30,manuelni_poslovi,u_braku,osnevne,1,da,da,fiksni,80,2,ne
43,manuelni_poslovi,u_braku,osnevne,-98,da,da,mobilni,112,2,ne
49,tehnicar,u_braku,srednje,4667,da,ne,nepoznato,130,2,ne
54,nezaposlen,u_braku,osnevne,541,da,ne,mobilni,237,3,ne
31,nezaposlen,u_braku,visoko,7744,ne,ne,mobilni,377,8,ne
54,nepoznato,u_braku,nepoznato,895,ne,ne,mobilni,335,1,da
36,nezaposlen,u_braku,srednje,-129,da,ne,mobilni,121,3,ne
30,admin.,u_braku,srednje,0,ne,ne,mobilni,127,5,ne
27,tehnicar,samac,srednje,158,ne,ne,nepoznato,650,2,da
30,admin.,u_braku,srednje,122,da,ne,nepoznato,107,1,ne
30,manuelni_poslovi,u_braku,srednje,673,da,ne,nepoznato,610,2,ne
35,tehnicar,razveden(a),srednje,0,ne,ne,mobilni,124,4,ne
33,usluge,razveden(a),srednje,411,da,ne,nepoznato,216,1,ne
43,manuelni_poslovi,razveden(a),osnevne,-97,da,da,mobilni,747,4,ne
41,manuelni_poslovi,u_braku,srednje,-217,da,ne,mobilni,313,1,ne
41,rukovodstvo,razveden(a),visoko,5037,ne,ne,mobilni,252,9,da
46,admin.,razveden(a),srednje,2232,ne,ne,mobilni,121,1,da
54,manuelni_poslovi,u_braku,srednje,-932,da,ne,nepoznato,799,1,ne
32,rukovodstvo,u_braku,visoko,913,da,ne,mobilni,883,1,ne
30,tehnicar,samac,visoko,236,da,ne,nepoznato,197,1,ne
40,preduzetnik,u_braku,osnevne,0,da,ne,mobilni,271,2,ne
30,manuelni_poslovi,u_braku,osnevne,2581,ne,ne,nepoznato,221,2,ne
27,admin.,u_braku,srednje,639,ne,da,mobilni,243,3,ne
41,manuelni_poslovi,u_braku,osnevne,849,da,ne,nepoznato,72,1,ne
54,usluge,u_braku,srednje,386,da,ne,mobilni,155,2,ne
32,rukovodstvo,samac,visoko,1218,da,ne,fiksni,70,2,ne
31,rukovodstvo,u_braku,visoko,2603,da,ne,mobilni,280,4,da
42,manuelni_poslovi,u_braku,srednje,-921,da,ne,nepoznato,115,2,ne
48,admin.,u_braku,osnevne,607,ne,ne,nepoznato,29,2,ne
34,manuelni_poslovi,u_braku,osnevne,79,da,ne,mobilni,406,2,ne
55,tehnicar,razveden(a),srednje,61,da,da,mobilni,113,3,ne
49,tehnicar,u_braku,srednje,1091,ne,ne,fiksni,47,2,ne
46,rukovodstvo,razveden(a),visoko,743,ne,ne,nepoznato,36,2,ne
47,preduzetnik,u_braku,nepoznato,209,da,ne,nepoznato,135,2,ne
24,rukovodstvo,samac,visoko,172,ne,ne,mobilni,67,2,ne
58,preduzetnik,u_braku,srednje,2,ne,ne,nepoznato,684,1,ne
32,rukovodstvo,samac,visoko,41,ne,ne,mobilni,686,5,da
25,student,samac,srednje,1116,da,ne,mobilni,170,3,ne
49,manuelni_poslovi,u_braku,srednje,-55,ne,ne,nepoznato,150,3,ne
59,retired,razveden(a),srednje,5845,ne,ne,mobilni,1060,2,da
30,rukovodstvo,samac,visoko,329,da,ne,nepoznato,122,16,ne
46,manuelni_poslovi,u_braku,srednje,494,da,ne,nepoznato,724,1,ne
42,rukovodstvo,u_braku,nepoznato,1519,ne,ne,mobilni,230,1,da
37,preduzetnik,u_braku,visoko,2685,ne,ne,nepoznato,187,2,ne
44,manuelni_poslovi,u_braku,osnevne,-14,da,da,nepoznato,179,4,ne
49,usluge,u_braku,srednje,5673,ne,da,mobilni,357,3,ne
41,manuelni_poslovi,u_braku,srednje,1459,ne,ne,nepoznato,82,1,ne
48,tehnicar,u_braku,visoko,0,ne,ne,fiksni,176,15,ne
31,rukovodstvo,u_braku,srednje,625,da,ne,mobilni,424,1,ne
37,student,u_braku,nepoznato,0,ne,ne,nepoznato,115,1,ne
51,usluge,u_braku,srednje,867,da,ne,mobilni,177,2,ne
80,retired,u_braku,srednje,8304,ne,ne,fiksni,712,1,da
32,rukovodstvo,samac,visoko,151,da,ne,nepoznato,118,1,ne
48,usluge,u_braku,osnevne,-583,da,ne,nepoznato,25,7,ne
49,manuelni_poslovi,u_braku,visoko,1784,ne,ne,nepoznato,753,1,ne
30,rukovodstvo,u_braku,visoko,3134,da,ne,mobilni,124,1,ne
27,samozaposlen,samac,srednje,49,da,ne,mobilni,208,2,ne
34,tehnicar,u_braku,srednje,-346,ne,ne,mobilni,136,4,ne
49,rukovodstvo,u_braku,srednje,1623,da,ne,mobilni,1081,2,da
48,rukovodstvo,u_braku,visoko,60,ne,ne,fiksni,376,2,ne
40,usluge,u_braku,srednje,17,ne,ne,mobilni,78,1,ne
38,manuelni_poslovi,u_braku,srednje,2008,da,ne,mobilni,354,1,ne
46,manuelni_poslovi,u_braku,osnevne,91,da,ne,mobilni,29,1,ne
41,preduzetnik,u_braku,visoko,171,da,ne,mobilni,209,1,ne
28,rukovodstvo,samac,visoko,1027,da,ne,mobilni,433,1,ne
51,usluge,u_braku,nepoznato,5801,da,ne,nepoznato,147,2,ne
33,manuelni_poslovi,razveden(a),osnevne,142,da,ne,fiksni,41,2,ne
26,rukovodstvo,samac,visoko,205,ne,ne,nepoznato,111,1,ne
34,admin.,samac,srednje,852,ne,ne,mobilni,108,2,ne
27,manuelni_poslovi,u_braku,srednje,-584,da,ne,mobilni,411,2,ne
42,samozaposlen,u_braku,srednje,97,ne,ne,mobilni,108,2,ne
45,admin.,u_braku,srednje,204,da,ne,mobilni,224,2,da
31,tehnicar,samac,srednje,628,da,ne,nepoznato,1083,2,ne
32,rukovodstvo,samac,visoko,311,ne,ne,nepoznato,757,2,da
39,manuelni_poslovi,u_braku,osnevne,1564,ne,ne,nepoznato,57,1,ne
26,manuelni_poslovi,samac,srednje,856,da,da,mobilni,95,5,ne
40,rukovodstvo,samac,visoko,1509,ne,ne,mobilni,144,2,ne
52,usluge,u_braku,srednje,-888,ne,ne,mobilni,135,1,ne
40,tehnicar,samac,visoko,226,ne,ne,mobilni,176,2,ne
48,tehnicar,u_braku,srednje,127,ne,da,mobilni,524,5,ne
31,usluge,u_braku,srednje,413,da,ne,nepoznato,65,1,ne
27,admin.,u_braku,srednje,710,da,da,mobilni,653,1,da
47,tehnicar,u_braku,srednje,1233,da,ne,nepoznato,91,1,da
28,rukovodstvo,samac,srednje,171,ne,ne,mobilni,93,1,da
40,rukovodstvo,razveden(a),visoko,69,da,ne,mobilni,503,2,ne
34,admin.,u_braku,srednje,1499,da,ne,mobilni,186,1,ne
29,samozaposlen,u_braku,visoko,751,da,ne,nepoznato,121,2,ne
36,rukovodstvo,u_braku,visoko,61,ne,da,mobilni,452,2,ne
83,retired,u_braku,osnevne,425,ne,ne,fiksni,883,1,da
55,usluge,razveden(a),osnevne,2923,da,ne,nepoznato,104,2,ne
43,rukovodstvo,razveden(a),visoko,99,ne,ne,mobilni,24,3,ne
23,student,samac,srednje,1021,ne,ne,fiksni,79,9,ne
44,tehnicar,u_braku,visoko,1146,ne,ne,mobilni,178,2,ne
58,manuelni_poslovi,u_braku,osnevne,781,da,ne,mobilni,74,2,ne
29,admin.,samac,srednje,1448,ne,ne,mobilni,217,1,ne
30,rukovodstvo,samac,visoko,604,ne,da,mobilni,475,1,ne
29,admin.,samac,srednje,-194,da,ne,mobilni,127,1,ne
41,tehnicar,u_braku,srednje,0,ne,ne,mobilni,101,1,ne
35,sluzavka,u_braku,osnevne,0,da,ne,mobilni,340,3,ne
31,tehnicar,samac,srednje,1014,da,ne,mobilni,158,4,ne
27,admin.,samac,visoko,73,ne,ne,mobilni,242,1,ne
47,usluge,u_braku,srednje,2597,da,ne,nepoznato,323,1,ne
53,samozaposlen,u_braku,visoko,2627,da,da,nepoznato,18,30,ne
34,rukovodstvo,u_braku,visoko,1906,da,ne,mobilni,68,3,ne
34,manuelni_poslovi,u_braku,osnevne,-319,da,da,mobilni,134,4,ne
36,rukovodstvo,u_braku,visoko,-296,da,ne,mobilni,113,3,ne
40,tehnicar,u_braku,srednje,169,da,ne,mobilni,43,4,ne
37,samozaposlen,samac,visoko,556,ne,ne,nepoznato,200,2,ne
65,retired,razveden(a),nepoznato,300,ne,ne,mobilni,245,2,ne
53,tehnicar,razveden(a),srednje,751,da,ne,nepoznato,343,4,ne
28,tehnicar,samac,srednje,126,ne,ne,mobilni,229,1,ne
33,tehnicar,razveden(a),visoko,-386,da,ne,nepoznato,530,1,ne
56,manuelni_poslovi,u_braku,osnevne,379,ne,ne,mobilni,58,5,ne
45,samozaposlen,u_braku,srednje,706,ne,ne,mobilni,78,2,ne
39,tehnicar,u_braku,srednje,9121,ne,ne,nepoznato,147,1,ne
28,rukovodstvo,samac,visoko,1466,da,ne,mobilni,40,1,ne
36,manuelni_poslovi,u_braku,osnevne,0,da,ne,mobilni,618,2,ne
41,manuelni_poslovi,u_braku,osnevne,951,da,ne,mobilni,23,4,ne
46,admin.,u_braku,srednje,368,ne,ne,mobilni,293,1,da
41,manuelni_poslovi,u_braku,srednje,121,da,ne,mobilni,16,6,ne
59,usluge,u_braku,srednje,204,ne,ne,mobilni,286,2,ne
24,admin.,u_braku,srednje,299,da,ne,mobilni,209,1,ne
34,rukovodstvo,u_braku,visoko,4170,da,ne,nepoznato,935,1,ne
40,manuelni_poslovi,u_braku,osnevne,-335,da,ne,nepoznato,260,1,ne
42,admin.,u_braku,srednje,3165,da,ne,nepoznato,298,4,ne
50,usluge,u_braku,srednje,254,da,ne,mobilni,397,2,ne
25,rukovodstvo,samac,visoko,553,da,ne,mobilni,113,4,ne
51,usluge,razveden(a),srednje,518,da,ne,fiksni,76,1,ne
50,rukovodstvo,u_braku,visoko,85,ne,da,mobilni,141,1,ne
37,manuelni_poslovi,u_braku,nepoznato,603,da,ne,nepoznato,773,2,ne
21,usluge,samac,srednje,361,ne,ne,fiksni,329,1,ne
52,manuelni_poslovi,u_braku,srednje,-98,da,ne,nepoznato,423,1,ne
55,retired,u_braku,osnevne,4424,ne,ne,mobilni,67,4,ne
26,tehnicar,samac,srednje,2610,da,da,nepoznato,626,1,ne
38,tehnicar,u_braku,visoko,3234,ne,ne,mobilni,578,2,da
32,manuelni_poslovi,u_braku,srednje,687,da,ne,nepoznato,61,1,ne
31,manuelni_poslovi,u_braku,srednje,631,da,ne,nepoznato,248,4,ne
34,tehnicar,samac,srednje,341,ne,da,mobilni,136,1,ne
33,tehnicar,samac,visoko,316,ne,ne,mobilni,126,3,ne
35,tehnicar,u_braku,srednje,2,ne,ne,fiksni,653,3,ne
44,rukovodstvo,u_braku,nepoznato,415,da,ne,fiksni,7,7,ne
48,rukovodstvo,razveden(a),visoko,507,da,ne,mobilni,528,1,ne
29,manuelni_poslovi,u_braku,srednje,912,da,ne,mobilni,785,1,ne
50,rukovodstvo,u_braku,visoko,0,ne,ne,mobilni,243,5,ne
37,manuelni_poslovi,u_braku,osnevne,37,da,ne,mobilni,24,2,ne
44,admin.,samac,srednje,2524,ne,ne,nepoznato,82,1,ne
36,nezaposlen,samac,visoko,9019,da,ne,nepoznato,952,3,ne
49,manuelni_poslovi,razveden(a),nepoznato,39,da,ne,mobilni,27,5,ne
31,manuelni_poslovi,u_braku,srednje,0,da,ne,nepoznato,143,1,ne
49,tehnicar,razveden(a),srednje,265,da,ne,nepoznato,274,6,ne
35,manuelni_poslovi,samac,srednje,0,da,ne,mobilni,1174,1,da
57,admin.,razveden(a),nepoznato,4012,ne,ne,mobilni,915,1,ne
42,manuelni_poslovi,u_braku,osnevne,1520,da,ne,mobilni,115,1,ne
36,manuelni_poslovi,razveden(a),srednje,-140,da,ne,nepoznato,222,2,ne
75,retired,razveden(a),osnevne,852,ne,ne,mobilni,341,1,ne
38,manuelni_poslovi,samac,srednje,578,da,ne,nepoznato,112,2,ne
40,manuelni_poslovi,u_braku,osnevne,0,da,ne,nepoznato,64,2,ne
38,usluge,samac,srednje,2253,da,ne,mobilni,937,3,da
34,rukovodstvo,samac,visoko,1171,da,ne,mobilni,129,1,ne
29,tehnicar,samac,visoko,452,da,ne,mobilni,59,1,ne
28,admin.,u_braku,srednje,-97,da,ne,mobilni,79,1,ne
79,retired,u_braku,srednje,4738,ne,ne,fiksni,151,5,ne
51,admin.,razveden(a),srednje,467,da,ne,nepoznato,83,1,ne
32,student,samac,visoko,0,ne,ne,mobilni,101,5,ne
36,rukovodstvo,u_braku,visoko,495,ne,ne,mobilni,157,3,da
38,preduzetnik,u_braku,srednje,157,ne,da,mobilni,57,11,ne
49,samozaposlen,u_braku,srednje,358,da,da,nepoznato,176,3,ne
42,usluge,u_braku,srednje,292,da,ne,mobilni,222,3,ne
43,manuelni_poslovi,u_braku,osnevne,7343,da,ne,nepoznato,217,4,ne
34,manuelni_poslovi,u_braku,srednje,-563,da,ne,nepoznato,252,1,ne
59,retired,samac,srednje,351,da,ne,nepoznato,1063,5,da
35,nepoznato,u_braku,osnevne,365,ne,ne,mobilni,41,2,ne
33,manuelni_poslovi,samac,srednje,13494,da,ne,nepoznato,27,25,ne
34,admin.,samac,srednje,846,da,ne,mobilni,758,2,ne
64,retired,u_braku,srednje,1574,ne,ne,fiksni,301,3,da
34,preduzetnik,u_braku,visoko,-28,da,ne,mobilni,574,1,ne
77,retired,u_braku,visoko,0,ne,ne,mobilni,847,1,da
57,retired,u_braku,osnevne,2927,ne,da,fiksni,78,5,ne
30,manuelni_poslovi,u_braku,srednje,501,da,da,nepoznato,514,1,ne
56,sluzavka,razveden(a),osnevne,1238,ne,ne,nepoznato,1558,1,da
49,nepoznato,u_braku,nepoznato,301,ne,ne,mobilni,789,2,ne
73,retired,u_braku,osnevne,1388,ne,ne,mobilni,146,3,ne
39,tehnicar,samac,srednje,102,da,ne,mobilni,272,2,ne
57,tehnicar,razveden(a),osnevne,13,da,ne,mobilni,323,2,ne
32,samozaposlen,u_braku,srednje,413,da,ne,mobilni,712,2,ne
32,tehnicar,samac,visoko,4665,da,ne,nepoznato,860,2,da
45,admin.,u_braku,srednje,638,da,ne,mobilni,75,9,ne
32,manuelni_poslovi,u_braku,srednje,101,da,ne,nepoznato,191,4,ne
31,rukovodstvo,u_braku,visoko,1224,da,da,mobilni,1441,2,da
49,samozaposlen,u_braku,srednje,1103,ne,ne,mobilni,428,2,ne
29,usluge,u_braku,srednje,3748,ne,ne,mobilni,322,3,ne
55,tehnicar,u_braku,srednje,955,da,ne,mobilni,104,1,ne
30,admin.,u_braku,srednje,518,da,ne,mobilni,127,1,ne
45,usluge,samac,osnevne,1893,da,ne,nepoznato,1259,6,da
39,tehnicar,u_braku,visoko,14,ne,ne,mobilni,114,2,ne
36,admin.,u_braku,srednje,-423,da,da,nepoznato,106,1,ne
33,rukovodstvo,u_braku,visoko,3696,ne,ne,mobilni,305,1,ne
36,rukovodstvo,u_braku,visoko,2987,da,ne,mobilni,307,1,da
31,tehnicar,samac,srednje,433,ne,ne,mobilni,1504,2,ne
36,tehnicar,u_braku,nepoznato,756,ne,ne,mobilni,396,3,ne
38,tehnicar,samac,visoko,0,da,ne,mobilni,71,1,ne
33,nepoznato,u_braku,srednje,2727,ne,ne,mobilni,205,3,ne
40,tehnicar,u_braku,srednje,93,da,ne,nepoznato,134,2,ne
31,manuelni_poslovi,u_braku,srednje,1766,ne,da,mobilni,166,2,da
39,usluge,u_braku,srednje,124,da,ne,mobilni,81,5,ne
33,admin.,u_braku,visoko,69,ne,da,mobilni,77,2,ne
53,usluge,razveden(a),srednje,0,ne,ne,mobilni,80,2,da
38,rukovodstvo,u_braku,visoko,0,da,ne,mobilni,537,5,ne
59,tehnicar,u_braku,srednje,259,ne,ne,mobilni,415,1,da
55,manuelni_poslovi,u_braku,osnevne,4103,ne,ne,mobilni,291,1,ne
38,tehnicar,samac,visoko,744,da,ne,mobilni,283,1,ne
48,usluge,u_braku,srednje,116,da,ne,fiksni,70,4,ne
53,manuelni_poslovi,u_braku,srednje,70,da,ne,nepoznato,611,2,ne
44,admin.,razveden(a),srednje,432,ne,ne,mobilni,132,3,ne
57,rukovodstvo,u_braku,visoko,1172,ne,ne,nepoznato,26,1,ne
29,manuelni_poslovi,samac,srednje,9,da,ne,mobilni,262,3,ne
31,usluge,u_braku,srednje,428,da,ne,nepoznato,272,1,ne
35,tehnicar,samac,visoko,7546,da,ne,mobilni,137,1,ne
31,manuelni_poslovi,u_braku,osnevne,620,ne,ne,mobilni,95,1,ne
35,samozaposlen,u_braku,visoko,8647,ne,ne,mobilni,140,2,ne
40,rukovodstvo,samac,srednje,192,da,ne,nepoznato,71,11,ne
39,manuelni_poslovi,u_braku,srednje,0,da,ne,mobilni,502,1,ne
43,tehnicar,samac,visoko,27733,da,ne,nepoznato,164,7,ne
44,preduzetnik,u_braku,osnevne,276,da,da,nepoznato,219,1,ne
29,tehnicar,samac,srednje,113,ne,ne,mobilni,328,2,da
40,tehnicar,u_braku,srednje,782,da,ne,nepoznato,224,2,ne
33,preduzetnik,u_braku,osnevne,82,da,ne,mobilni,63,2,ne
46,rukovodstvo,u_braku,visoko,1008,ne,ne,mobilni,24,13,ne
27,nepoznato,samac,visoko,6421,ne,ne,fiksni,147,4,ne
26,admin.,samac,srednje,443,ne,ne,mobilni,84,3,ne
41,tehnicar,u_braku,srednje,351,da,ne,mobilni,175,1,ne
34,tehnicar,u_braku,visoko,5060,da,ne,mobilni,12,21,ne
39,tehnicar,samac,visoko,-41,ne,da,mobilni,40,15,ne
27,usluge,samac,srednje,-124,ne,ne,mobilni,217,1,ne
31,manuelni_poslovi,u_braku,srednje,79,da,da,mobilni,235,11,ne
44,nezaposlen,samac,srednje,3945,ne,ne,mobilni,255,1,ne
55,retired,u_braku,visoko,197,ne,da,mobilni,256,1,ne
51,manuelni_poslovi,razveden(a),osnevne,837,ne,ne,fiksni,41,2,ne
50,rukovodstvo,u_braku,visoko,-94,ne,da,nepoznato,75,1,ne
30,usluge,u_braku,srednje,1743,da,ne,mobilni,192,4,ne
46,tehnicar,u_braku,srednje,57,ne,ne,nepoznato,796,1,da
49,admin.,u_braku,srednje,635,ne,ne,mobilni,220,3,ne
56,retired,u_braku,srednje,-113,da,da,mobilni,614,2,ne
47,admin.,razveden(a),srednje,225,ne,ne,mobilni,1126,4,da
30,admin.,u_braku,srednje,124,ne,ne,fiksni,161,2,ne
36,preduzetnik,samac,srednje,475,ne,ne,mobilni,141,3,ne
40,rukovodstvo,u_braku,visoko,-7,ne,da,fiksni,697,1,ne
37,tehnicar,samac,srednje,375,ne,ne,nepoznato,223,2,ne
42,admin.,razveden(a),srednje,936,ne,ne,mobilni,931,1,da
45,tehnicar,u_braku,srednje,1415,da,ne,mobilni,483,1,ne
34,nezaposlen,samac,srednje,0,ne,ne,mobilni,63,2,ne
27,admin.,samac,srednje,3638,ne,ne,mobilni,271,5,ne
30,manuelni_poslovi,u_braku,srednje,-99,da,ne,mobilni,144,5,ne
32,tehnicar,u_braku,srednje,167,da,da,mobilni,79,3,ne
46,sluzavka,u_braku,osnevne,19,da,ne,fiksni,171,1,ne
29,samozaposlen,u_braku,visoko,242,da,ne,mobilni,73,4,ne
53,nepoznato,u_braku,nepoznato,13,ne,ne,fiksni,69,1,ne
32,tehnicar,u_braku,srednje,286,ne,ne,mobilni,60,1,ne
49,nezaposlen,u_braku,srednje,769,da,ne,nepoznato,257,1,ne
35,rukovodstvo,u_braku,visoko,93,ne,ne,mobilni,198,2,ne
38,manuelni_poslovi,u_braku,srednje,1663,da,ne,mobilni,217,3,ne
39,preduzetnik,u_braku,osnevne,238,da,da,mobilni,134,1,ne
34,tehnicar,samac,srednje,2178,da,ne,mobilni,41,1,ne
42,manuelni_poslovi,u_braku,osnevne,792,da,da,mobilni,611,2,ne
35,manuelni_poslovi,samac,nepoznato,871,da,ne,nepoznato,216,3,ne
60,admin.,u_braku,srednje,1025,ne,ne,mobilni,388,8,ne
57,tehnicar,razveden(a),srednje,63,da,ne,nepoznato,242,1,ne
31,manuelni_poslovi,samac,srednje,16,ne,ne,mobilni,387,1,ne
29,rukovodstvo,samac,srednje,417,ne,ne,mobilni,90,1,ne
41,usluge,u_braku,srednje,3992,da,ne,fiksni,281,2,ne
46,manuelni_poslovi,u_braku,osnevne,2749,da,ne,mobilni,332,1,ne
33,tehnicar,u_braku,srednje,133,ne,ne,mobilni,218,1,da
32,manuelni_poslovi,samac,srednje,1721,da,ne,nepoznato,650,2,ne
54,rukovodstvo,razveden(a),visoko,2171,da,da,fiksni,1034,1,da
37,usluge,u_braku,srednje,4760,da,ne,mobilni,182,2,ne
32,tehnicar,samac,srednje,2979,ne,ne,mobilni,156,1,ne
43,rukovodstvo,u_braku,visoko,690,da,ne,mobilni,171,3,ne
50,manuelni_poslovi,razveden(a),srednje,203,da,ne,fiksni,265,1,ne
34,manuelni_poslovi,u_braku,srednje,322,da,ne,mobilni,10,3,ne
31,admin.,razveden(a),srednje,1210,ne,ne,mobilni,350,1,ne
43,samozaposlen,u_braku,srednje,634,da,ne,mobilni,65,1,ne
49,preduzetnik,u_braku,srednje,273,ne,ne,mobilni,58,1,ne
22,student,samac,nepoznato,47,ne,ne,mobilni,69,3,ne
35,rukovodstvo,u_braku,visoko,1100,ne,da,mobilni,127,2,ne
56,admin.,u_braku,srednje,0,da,ne,fiksni,154,2,ne
53,manuelni_poslovi,u_braku,srednje,0,ne,ne,fiksni,36,4,ne
54,preduzetnik,u_braku,visoko,1544,ne,da,mobilni,85,7,ne
32,usluge,samac,nepoznato,6145,da,ne,mobilni,362,1,ne
41,samozaposlen,u_braku,srednje,28,da,ne,mobilni,49,1,ne
40,manuelni_poslovi,u_braku,srednje,1012,da,ne,mobilni,410,1,ne
33,manuelni_poslovi,u_braku,osnevne,245,da,da,mobilni,253,3,ne
33,rukovodstvo,samac,visoko,1998,ne,ne,mobilni,570,1,ne
34,manuelni_poslovi,u_braku,srednje,3990,da,ne,mobilni,633,7,ne
36,usluge,u_braku,srednje,1328,da,ne,nepoznato,82,4,ne
34,preduzetnik,u_braku,visoko,412,da,da,mobilni,164,1,ne
55,rukovodstvo,u_braku,osnevne,229,ne,da,nepoznato,175,3,ne
28,student,samac,visoko,1562,ne,ne,mobilni,659,4,da
29,admin.,samac,srednje,3432,da,ne,mobilni,139,2,ne
31,admin.,samac,srednje,144,da,ne,nepoznato,43,11,ne
52,rukovodstvo,u_braku,visoko,1339,da,ne,mobilni,343,5,ne
54,usluge,u_braku,nepoznato,386,ne,da,mobilni,74,1,ne
43,manuelni_poslovi,u_braku,osnevne,7727,da,ne,nepoznato,302,8,ne
55,preduzetnik,u_braku,srednje,204,ne,ne,mobilni,455,13,ne
28,manuelni_poslovi,razveden(a),nepoznato,101,da,ne,nepoznato,126,4,ne
45,nezaposlen,razveden(a),srednje,728,da,da,mobilni,107,1,ne
45,preduzetnik,u_braku,osnevne,2418,da,ne,nepoznato,120,1,ne
51,rukovodstvo,u_braku,visoko,2934,da,ne,mobilni,727,4,ne
42,tehnicar,samac,srednje,0,da,ne,nepoznato,275,4,ne
43,nepoznato,samac,nepoznato,181,ne,ne,fiksni,41,1,ne
34,rukovodstvo,u_braku,visoko,176,ne,ne,mobilni,61,4,ne
36,manuelni_poslovi,u_braku,osnevne,49,da,ne,mobilni,232,2,ne
37,manuelni_poslovi,u_braku,srednje,2023,da,ne,mobilni,214,1,ne
50,manuelni_poslovi,u_braku,srednje,372,da,ne,fiksni,21,1,ne
42,rukovodstvo,razveden(a),nepoznato,7702,ne,ne,mobilni,138,2,da
34,manuelni_poslovi,samac,osnevne,464,da,ne,mobilni,173,1,ne
48,rukovodstvo,u_braku,srednje,117,da,ne,mobilni,635,1,ne
47,admin.,u_braku,srednje,104,da,da,mobilni,77,2,ne
40,rukovodstvo,u_braku,visoko,1041,da,ne,nepoznato,73,1,ne
37,rukovodstvo,u_braku,visoko,539,ne,ne,mobilni,540,2,ne
38,manuelni_poslovi,u_braku,osnevne,0,da,ne,nepoznato,179,2,ne
29,tehnicar,samac,visoko,406,da,ne,mobilni,119,1,ne
46,manuelni_poslovi,u_braku,osnevne,2558,da,ne,fiksni,107,1,ne
26,manuelni_poslovi,u_braku,srednje,484,da,ne,nepoznato,48,2,ne
30,usluge,samac,visoko,3516,da,ne,nepoznato,447,4,ne
42,manuelni_poslovi,u_braku,srednje,5639,da,ne,mobilni,430,2,ne
42,rukovodstvo,samac,visoko,100,ne,ne,mobilni,64,2,ne
31,admin.,samac,srednje,1306,da,ne,nepoznato,217,5,ne
37,rukovodstvo,samac,visoko,815,da,ne,mobilni,77,1,ne
26,manuelni_poslovi,u_braku,srednje,245,da,ne,nepoznato,16,11,ne
54,manuelni_poslovi,u_braku,nepoznato,191,ne,ne,mobilni,753,2,ne
70,retired,u_braku,srednje,2815,ne,ne,mobilni,125,2,ne
29,samozaposlen,samac,srednje,3672,da,da,nepoznato,1210,1,ne
50,usluge,u_braku,srednje,1572,da,ne,mobilni,185,1,ne
60,nezaposlen,razveden(a),srednje,385,da,ne,mobilni,80,1,ne
32,tehnicar,samac,srednje,29,ne,ne,mobilni,156,2,ne
32,tehnicar,u_braku,srednje,84,ne,da,mobilni,403,3,ne
34,samozaposlen,samac,visoko,876,da,ne,mobilni,145,2,ne
48,usluge,samac,osnevne,1499,da,ne,mobilni,17,7,ne
25,student,u_braku,visoko,0,da,ne,mobilni,160,1,ne
32,rukovodstvo,u_braku,srednje,6217,da,da,mobilni,486,2,ne
32,manuelni_poslovi,u_braku,osnevne,329,da,ne,mobilni,321,1,ne
47,admin.,razveden(a),srednje,162,da,ne,nepoznato,203,4,ne
32,tehnicar,u_braku,nepoznato,14533,ne,ne,mobilni,646,3,ne
49,rukovodstvo,samac,visoko,151,da,ne,mobilni,97,3,da
53,usluge,u_braku,srednje,-2,da,da,mobilni,144,2,ne
41,manuelni_poslovi,samac,nepoznato,4684,ne,ne,nepoznato,30,6,ne
